time, mape
2024-12-21 22:55:01.004514+07:00, 0.1937167279398402
2024-12-21 23:55:01.001797+07:00, 0.22604053812442548
2024-12-22 00:55:01.014248+07:00, 0.13659564679427805
2024-12-22 01:55:00.750510+07:00, 0.7201444721436836
2024-12-22 02:55:01.475702+07:00, 0.20020990542487382
2024-12-22 03:55:01.229767+07:00, 0.7050175284179905
2024-12-22 04:55:00.633558+07:00, 0.43053941963665193
2024-12-22 05:55:00.553383+07:00, 0.25933544225763794
