time, mape
2024-12-22 23:00:00.743103+07:00, 0.6107228036615391
2024-12-23 00:00:01.225511+07:00, 0.2789613773953633
2024-12-23 01:00:00.716222+07:00, 0.15634001669343672
2024-12-23 02:00:01.028649+07:00, 0.1878568718540595
2024-12-23 03:00:00.813276+07:00, 0.7485744577643908
2024-12-23 04:00:00.596666+07:00, 0.42635649041314605
2024-12-23 05:00:01.119704+07:00, 0.35610020613123305
2024-12-23 06:00:01.327377+07:00, 0.3978397195324764
